"","Bitcoin","BitcoinLMean","BitcoinAMean","BitcoinBMean"
"495",11174.82,270.659253538353,11185.9294335718,11198.9089932432
"496",12950.79333,83085.569576204,13032.6423420419,13114.3484682879
"497",11505.228,52206.4556150959,11709.1843152239,11598.6796251144
"498",11513.42,9717.95401103801,11432.7950358759,11518.7399881197
"499",11223.064,19254.8759932233,11236.9401975088,11252.0785509436
"500",11282.25833,7284.25946030116,11256.4199292166,11321.9957167767
"501",11392.03,36714.8504263947,11389.899692792,11439.0476689612
"502",10969.815,7009.42583777406,11012.3990770204,11016.8902738064
"503",11524.77667,19930.1168789253,11413.0831254435,11567.871534356
"504",11431.37,16267.4384950304,11486.4856024077,11497.6706726741
"505",11212.655,10249.9791225241,11260.4747761529,11264.4566447988
"506",10184.06167,16821.6140057068,10425.5712846678,10193.4586786003
"507",10082.52,22908.8037921457,10055.2983069961,10072.9090861206
"508",9083.258333,17757.2994768612,9217.03324737782,9069.64114816145
"509",8901.901667,2380.05903010933,8803.01756375929,8889.59954632691
"510",8852.73,15763.9413162581,8836.77347057536,8866.50166248665
"511",8400.648333,8123.30032690076,8425.95667678836,8420.07693941374
"512",6838.816667,19743.6286251526,7033.32024247902,6789.72598289749
"513",6925.46,22835.8270303964,6564.60458321262,6867.39446328506
"514",8099.958333,32358.0181699813,7895.60475700493,8162.50043231747
"515",8240.536667,59745.0941019586,8219.65961535235,8331.64090137372
"516",8245.08,42702.2879591429,8239.50908971779,8314.68198400675
"517",8319.876566,2585.87081609187,8332.91803168017,8374.31678407507
"518",8343.455,10047.2222406254,8339.91472231199,8386.75034213818
"519",8068.02,508.759899987538,8014.59287621113,8096.46754500065
"520",8597.7675,14031.4294896356,8709.89127440892,8643.94626194501
"521",9334.633333,33747.4871863547,9423.60957756488,9425.37574730387
"522",9471.64,33464.069191919,9384.17478606706,9550.38573506889
"523",10127.16167,31047.460625999,10299.4082469768,10217.6037926771
"524",10841.99167,25098.9627292527,11006.6408059409,10963.917637233
"525",11085.83,21940.0068613303,11097.0067922897,11195.5957290692
"526",11110.965,12018.1328241701,11052.0148629702,11184.5671491671
"527",11390.39167,1620.17010523613,11503.7160079495,11458.4362135371
"528",11245.98,139.374828258062,11112.4723190298,11314.6194754746
"529",9931.071667,25064.0066120649,9402.72045492857,9920.28287557394
"530",10162.11667,16138.7877962735,10851.7689205918,10160.58140428
"531",10171.3,4305.38374105808,10100.7821186736,10217.5475745991
"532",9696.593333,16529.9425035252,9591.00252908504,9720.66310284814
"533",10348.60333,34084.6520442771,10465.6866138917,10395.5521208472
"534",10319.46,16548.1704661775,10332.0351795227,10377.3409061353
"535",10370.165,19526.3909879269,10375.6546296373,10426.1359627923
"536",11009.38167,27182.0816651634,11094.5167488685,11097.2355793154
"537",10931.12,12489.2935878539,10940.9414548933,11004.2089346428
"538",11326.94833,22319.9828644885,11360.0032407213,11403.3330979234
"539",11430.18167,14090.4797999445,11497.7680800171,11501.0888073083
"540",11516.83,8397.5616081355,11536.5655305622,11572.4590804997
"541",10763.19833,6507.4003007693,10730.6457844755,10792.0485373898
"542",10118.058,26958.7294050707,10046.845214631,10100.7405777241
"543",9920.46,14966.4998544127,9926.76349735553,9907.93061962558
"544",9089.278333,11107.4414477195,9028.27409224888,9065.21645907747
"545",8746.002,1483.51885957008,8643.70187481994,8718.08462584302
"546",8777.37,9898.08360772935,8758.70690687514,8781.3787838455
"547",9182.843333,28643.0466405368,9226.68453797024,9236.21323103777
"548",9154.7,34158.6071470787,9220.21552664422,9210.2449989322
"549",9153.54,16201.7765595492,9149.07777875758,9163.89803473271
"550",8358.121667,14332.9310119307,8239.83781207842,8357.56613699926
"551",8530.402,10436.206131531,8355.12959259401,8492.08163242344
"552",8297.89,2404.19173998312,8296.49128455681,8319.38811317525
"553",8171.415,9751.02472714383,8099.77572907231,8195.77417586112
"554",8412.033333,20913.4034350132,8427.03462249659,8457.92124764007
"555",8605.64,16790.597451142,8693.96147963825,8654.24098233033
"556",8947.753333,27139.7737652061,9061.53734108856,9015.7545935884
"557",8690.408333,10761.7918486451,8669.58329123062,8739.70634604628
"558",8725.37,298.424609586005,8701.41702280731,8773.42928060457
"559",8662.378333,220.736503607426,8655.94867754416,8703.80386632295
"560",8617.296667,3610.31163899406,8587.72051755647,8647.42500037848
"561",8457.96,7392.04538697953,8422.161384746,8479.37026551809
"562",7876.195,8648.23105443425,7767.38465741557,7879.29208517088
"563",7960.38,1707.12936702771,7957.89659744508,7963.4927378514
"564",7950.61,8391.09949897179,7953.45835953913,7975.18939289593
"565",6882.531667,8154.29813849239,6939.68669803053,6860.60437293299
"566",6935.48,5565.20702508294,6871.08005631858,6921.13534264456
"567",6937.56,460.102946281258,6939.16433559374,6954.00139412021
"568",7035.848333,20763.356177677,7030.35403802692,7080.61675891639
"569",7410.435,34632.264614922,7392.35746050783,7477.13051020196
"570",7426.48,15275.4016864665,7408.1577253927,7452.22017269435
"571",6826.51,5091.057369162,6807.52084574032,6761.30438406986
"572",6603.876667,16209.9384798072,6660.39217439459,6611.46427850214
"573",6634.68,7116.13509819705,6660.48421578406,6644.5640508157
"574",7017.656667,20831.9891752638,7037.96093470777,7053.95507460516
"575",6699.273333,19739.2779204851,6640.53118555008,6727.0731510367
"576",6784.41,7648.16549740876,6830.72616962886,6812.31702588172
"577",6926.266667,5528.9644644027,6915.1327297924,6966.28170604488
"578",7847.845,29008.5617397589,7895.91803803263,7945.50891301864
"579",7941.46,34321.4653254257,7829.54016067709,8012.58471992465
"580",8036.511051,14754.4873664213,8035.94290080752,8055.92808555314
"581",8340.748333,5885.42758521358,8354.85406215345,8399.31788868699
"582",8368.1,44.3124168180148,8346.13763773067,8423.21784160089
"583",7895.416926,2807.22872925368,7849.1147712472,7908.49484746512
"584",8164.937426,138.306183670593,8248.21306337678,8191.20281733621
"585",8175.96,5992.67082696927,8141.58045584702,8195.52852345226
"586",8852.718333,30269.2473746449,8906.13290366762,8925.22558008381
"587",8807.205,26807.1771222939,8770.98785264091,8871.19746217059
"588",8930.6,10291.9689016125,8935.67756061555,8959.79805982316
"589",8933.861667,4145.54308067562,8944.83004086158,8985.00871845543
"590",9555.542,13770.4197755138,9585.15291695955,9633.81639368186
"591",9658.11,24360.3709226852,9743.32519896771,9708.4371034767
"592",9258.398333,4106.11962823436,9264.86524315629,9280.03973266601
"593",9010.32,10701.9220232586,8982.66316977243,9019.69963182126
"594",8928.55,11579.2967030166,8911.4420038729,8943.03301618985
"595",9334.281667,17699.4235232281,9367.71607752843,9388.58010547452
"596",9259.57,24572.4471586899,9252.46981087884,9304.15348803155
"597",9239.55,14521.2737776589,9239.937114448,9270.00170805456
"598",9221.426,5098.79175973382,9223.06791630045,9260.45867541085
"599",9639.268333,12688.6341214108,9626.38495153457,9704.35671109798
"600",9753.35,22301.8288929791,9713.81228353706,9806.22608281499
"601",9803.306667,16292.2815164626,9803.08333161221,9855.66226217626
"602",9630.136277,3456.88069443648,9633.20982317339,9668.02264954219
"603",9631.44,1594.35571808916,9633.15729386199,9672.87467424791
"604",9228.608333,3161.00786604509,9202.78685886335,9241.9373968915
"605",9322.041667,4024.96509585566,9368.94420930239,9347.0525711389
"606",9310.37,11387.6942910856,9294.69159992868,9341.91290841832
"607",8468.788,5930.91157880201,8399.10586361909,8445.97989322876
"608",8484.346667,3155.55317126913,8788.70775176844,8480.06221393685
"609",8463.52,1914.30231026986,8459.37433949515,8480.66540718449
"610",8652.038333,21397.4362035568,8654.45781405633,8711.2790229476
"611",8511.458,22647.9717864834,8501.93924023579,8539.73286007529
"612",8471.06,5729.70360914181,8483.54213221715,8492.73123873476
"613",8106.118333,3347.65795494056,8124.12414625187,8109.38384001875
"614",8240.055,1805.57224838799,8219.80192361926,8273.6141136499
"615",8239.08,11524.502891687,8243.54166749353,8265.57872162379
"616",8507.406667,19710.0655596867,8495.50303014265,8560.65443041444
"617",8385.556187,15766.6365804933,8412.13699228896,8427.68552451446
"618",8396.63,5547.48149239223,8387.79079961972,8429.77286800006
"619",7555.74,14518.9023206794,7640.258175528,7537.27382023982
"620",7566.193333,12705.6673949284,7449.40120884693,7561.94772427261
"621",7576.78,4886.56118923191,7576.93466031392,7611.02352844148
"622",7342.908333,10876.52418537,7360.89719611453,7323.42568179611
"623",7361.831667,16520.229564291,7347.02810407006,7386.16670564782
"624",7344.56,5679.86790794547,7346.70571086133,7367.53271052038
"625",7459.876667,12034.7846955702,7450.87539365918,7482.17451042304
"626",7385.395,11609.7657664692,7410.50514247855,7407.56544232177
"627",7386.72,6426.21234996232,7375.87267861555,7414.43104821359
"628",7535.146667,9534.24723652943,7520.84447158921,7564.73350389826
"629",7645.146667,12098.0194198942,7656.5462079231,7677.506720881
"630",7637.14,11822.1339098485,7653.58655360635,7667.55524369778
"631",7500.273333,3372.66722999668,7509.02629432706,7522.66083308482
"632",7615.722142,3767.35475260595,7588.75688305573,7649.60720263555
"633",7619.43,7585.05795744401,7631.12705906486,7648.56856648284
"634",7676.271667,11254.2186615678,7672.93402449283,7715.44107890718
"635",7620.153333,8596.94208603519,7628.97391352444,7646.25335354901
"636",7615.54,4773.56092608983,7611.23107129189,7641.74529855243
"637",6776.888333,13078.2482337663,6804.59153491705,6748.13891787962
"638",6875.678333,8712.18898650609,6815.51636718032,6862.8880177614
"639",6879.31,4977.99341003189,6880.56493514223,6890.28351093819
"640",6315.7,3078.6472321862,6379.58966145061,6308.0468620469
"641",6647.013333,14959.488770882,6597.31223512997,6674.63082348616
"642",6637.41,8312.03232816093,6614.75629305625,6666.70194329001
"643",6509.426667,11167.5096468358,6541.43398177259,6526.25030138212
"644",6464.411667,8466.42672739014,6488.00172295366,6485.16054302714
"645",6445.79,943.843149048739,6454.33295666644,6454.67179763676
"646",6737,14077.750092561,6671.84974069184,6779.25279854594
"647",6714.718333,14696.847607165,6689.69019120792,6748.66919357318
"648",6760.83,9986.35373213034,6751.81302392669,6785.07786509845
"649",6332.573333,5131.02221041179,6435.39017419556,6330.761685179
"650",6141.605833,11253.973082115,6200.38946403022,6134.96448810987
"651",6170.46,184.017790506145,6176.24208711385,6170.19355873401
"652",6211.4475,10258.30225008,6203.42536471735,6222.86753510746
"653",6218.595,16317.3078394957,6215.00530361513,6236.04613453417
"654",6097.46,6577.77812907094,6115.3329297594,6112.50291568989
"655",6107.896154,2976.17038016874,6126.60672901794,6112.38015880076
"656",5908.7025,205.467483571973,5965.73997730108,5908.37928347855
"657",6223.28,10322.4744678402,6168.01492740944,6248.26297181532
"658",6374.754167,16975.4054920575,6288.51380894016,6401.36456728623
"659",6466.069167,15415.8060431104,6439.37629375554,6502.62081335762
"660",6626.44,13005.4873689381,6641.33232274781,6668.40923680988
"661",6593.289167,3063.51640246268,6596.08442770559,6604.85961910348
"662",6603.376667,3696.9279931597,6603.03518384371,6631.33286850775
"663",6555.51,2361.65953288951,6551.81136844188,6562.6625105852
"664",6594.281667,4268.15455404311,6593.69486508102,6611.67695139356
"665",6753.559167,11274.5879385503,6774.12544097297,6777.52614815443
"666",6724.04,9933.80819231754,6723.73569452882,6754.95358746828
"667",6510.791667,2447.41794159855,6480.58628384934,6513.26482122209
"668",6377.363333,3488.59488980744,6345.70546672512,6367.05623778072
"669",6403.18,659.317936952397,6409.75230987005,6419.99807125487
"670",6244.3575,5107.03743416696,6231.54230724093,6237.59960605776
"671",6241,7853.25254148134,6231.28340726833,6244.33300269542
"672",6248.84,7307.12080001777,6249.24574781921,6228.81684529
"673",6514.390833,13821.9043077921,6539.44628705198,6543.15573659806
"674",6869.910833,23006.8951904559,6974.41440488032,6917.91337908848
"675",7321.62,26379.5320785165,7577.05867131837,7369.07942377258
"676",7396.401667,17710.7856903761,7390.52064494024,7412.1198243836
"677",7428.045,4408.2404965144,7441.31154329175,7474.18090246606
"678",7334.99,4068.73930537598,7270.81526607074,7350.72802678661
"679",7451.289167,212.154152041167,7529.6280324353,7479.2839516189
"680",7689.884167,13356.1863898386,7831.60083245188,7729.30124595372
"681",7715.1,14376.6444420403,7688.90577812579,7713.3081966332
"682",8251.165,22510.0055586539,8514.55099102837,8295.42843988603
"683",8187.324167,13702.6497252763,8300.05923781498,8202.78189756406
"684",7939.81,132.516171995592,7850.18477166544,7941.92585172234
"685",8182.251667,2152.27126065521,8233.87092053234,8122.22041156408
"686",8206.341667,4273.23353966432,8227.75285799074,8233.43630873836
"687",8220.91,14078.2126313955,8226.0784049014,8243.53969869024
"688",7916.800833,3069.15382596132,7844.34439103384,7883.66839482815
"689",7570.869167,10589.3743217783,7451.14156357775,7568.19996152448
"690",7607.7,1108.43892645505,7624.62930878082,7608.61038602434
"691",7394.499167,4224.60581568717,7340.07209281063,7386.89358734939
"692",7247.769167,8249.39864231587,7187.11714286464,7238.42822572184
"693",7011.28,2628.58199825317,6935.31069982628,6991.36759407058
"694",6988.079167,2280.3963311252,6971.68758140975,6976.46961091592
"695",6993.513333,10195.6457619445,6993.29837900185,6999.21434045206
"696",6718.23,5346.6458785336,6685.64470833021,6666.67096323928
"697",6396.7725,2414.75997158978,6320.48404468926,6362.27201254283
"698",6396.494667,1609.07976354183,6381.85074080815,6380.55055145144
"699",6138.96,1201.90039232001,6096.69215762462,6122.96197256956
"700",6311.131667,12591.4407378166,6329.37733917171,6320.92352534247
"701",6347.07,14413.5645421212,6352.5178651805,6348.7984409124
"702",6252.13,8557.41666885956,6241.11690487192,6228.09087883082
"703",6362.676923,9481.60241222908,6358.14120919701,6337.18688912441
"704",6342.629231,4462.65052614741,6357.76204665598,6316.74324389885
"705",6312.75,6280.97747748479,6302.57743880458,6310.59946528854
"706",6436.720833,8872.82231823619,6456.26557911835,6429.99546541028
"707",6404.063333,6484.78010745025,6433.35760566102,6392.49501809334
"708",6486.58,9026.92774616212,6480.83778319911,6466.18958824499
"709",6401.246154,5217.65147088276,6412.52746684255,6388.33520967003
"710",6575.229167,7514.70661160464,6569.0986243702,6546.55448612624
"711",6354.57,4200.36449856411,6405.1734327494,6333.36987435614
"712",6543.645714,6768.73838263023,6445.85906906319,6514.82709842751
"713",6719.429231,12861.8664087881,6749.72153650284,6704.45822651954
"714",6738.27,11391.5375169671,6778.31052527723,6722.09291232923
"715",6719.266154,9362.18410272271,6724.80104336991,6701.81975450516
"716",7000.04,8125.47666590358,6900.26168162311,6983.49102937122
"717",7078.19,11504.5221903446,7026.09831601155,7062.489768347
"718",6932.6625,6860.21385394583,6979.86503330399,6928.00318906179
"719",6981.946154,2940.51564747968,6983.2804052006,6957.21861179835
"720",7018.78,2641.39401589329,7003.45832129594,7001.91463016926
"721",7247.935385,13670.5532351441,7186.88194305789,7231.0918779627
"722",7260.949231,14386.5364506788,7255.37340454446,7254.09404788334
"723",7265.08,7813.38573345941,7264.37266412967,7251.5004341242
"724",7113.069231,913.000330553314,7140.79315448234,7097.82326688926
"725",6433.271667,15774.4217618719,6351.45511474901,6421.59455768254
"726",6501.19,7264.39862084859,6518.50692123325,6460.56200497759
"727",6366.1075,2205.06992570518,6373.43257275037,6356.39810415023
"728",6286.425833,11572.3042507808,6276.26010348183,6253.74664022049
"729",6240.98,13089.7130589092,6235.32064249388,6219.28763271756
"730",6296.320833,6407.35132814552,6300.94681464731,6284.03239539494
"731",6273.1375,9645.99234565028,6272.78645622304,6237.15926918873
"732",6326.04,9119.28024420519,6329.69689108923,6301.23312941047
"733",6499.0625,11501.4720496281,6519.33217330205,6478.86722990978
"734",6518.655,10209.4485815941,6529.35451953638,6505.03154261243
"735",6522.39,7874.14658588452,6523.86918282944,6516.48973172589
"736",6400.600833,1226.16929951353,6391.05518606059,6382.76249981337
"737",6296.631667,1548.72507953704,6271.75576233786,6281.66446260102
"738",6342.39,4124.84604359338,6337.67295158711,6320.61831217884
"739",6418.562667,9650.92607820027,6431.78127174116,6397.13524004398
"740",6669.990833,17202.6447164162,6714.85505251615,6661.55749888431
"741",6756.12,15578.2489032466,6793.00472029363,6752.5627580933
"742",6710.445,7447.2916692984,6709.14081015903,6699.7467213686
"743",6639.304167,782.66314979026,6615.96360379224,6641.58943282266
"744",6583.45,1383.77767269301,6560.38846236184,6575.29268530547
"745",6468.631667,1387.01515965087,6424.29887934656,6465.72026548925
"746",6535.476667,6787.72016826518,6601.95943342164,6530.14551079876
"747",6686.08,12493.5965191273,6745.41868499227,6696.68155343981
"748",6550.474167,9131.38683859973,6447.43221799301,6536.40843843872
"749",6593.135,6800.33383958134,6633.53471207419,6589.64408123656
"750",6611.02,4453.98069171856,6606.86226636912,6605.38702110456
"751",6562.641667,5059.99621325631,6545.06996396824,6546.36120803344
"752",6470.4025,5265.93586312079,6454.63292095558,6466.27278260436
"753",6483.73,3700.83647562947,6509.47905379348,6475.37981586461
"754",6568.549167,8404.15175736562,6588.44322342744,6570.69238208118
"755",6581.486667,10448.7792287268,6561.84925486096,6583.35913651045
"756",6573.62,8530.16669749052,6568.75005318111,6571.75827300532
"757",6618.567692,6448.09216970651,6630.9759224767,6624.95156266607
"758",6621.711667,6070.20394902061,6606.03147124274,6623.54858357938
"759",6626.85,6946.11003108352,6626.0171893522,6630.52074350462
"760",6248.635833,2430.53165450932,6295.40014202086,6215.87137365337
"761",6260.530833,2064.09964779181,6360.81450776068,6260.76866753751
"762",6247,3835.28287892668,6246.66503191227,6249.60096421077
"763",6299.399167,11077.60172783,6296.18577357507,6315.87348581864
"764",6452.571667,16903.049060429,6430.83949643295,6464.51310982716
"765",6599.17,13323.5712747111,6601.88580743818,6627.46680628319
"766",6596.276154,10169.4776815549,6597.44333782629,6609.0222521344
"767",6568.040769,4319.69972338842,6565.22798122629,6564.15990327107
"768",6509.61,601.535683737843,6502.76623094765,6508.77260444939
"769",6488.825833,2292.91020894924,6487.91595197965,6495.92955044833
"770",6531.601667,7047.57511382829,6538.2482942873,6539.25699215439
"771",6504.78,7729.70345623121,6500.49564302674,6508.64565546062
"772",6481.426,6817.79360187625,6478.54754636092,6483.00220972595
"773",6508.31,6361.44884774428,6511.42464561765,6507.4290227325
"774",6489.77,6076.90070296189,6487.94303862743,6484.08225061507
"775",6473.753333,6565.67643145457,6471.97649769638,6460.53406102333
"776",6465.9175,5948.90348691682,6465.00983903418,6459.33287144465
"777",6457.21,5759.05432804817,6456.22248718953,6445.1483808688
"778",6382.668333,4951.74577029451,6374.09728205392,6373.12863195524
"779",6309.452857,3409.60535869299,6284.00349619446,6297.23287490417
"780",6301.61,4377.43984875695,6324.66439739927,6287.59725814244
"781",6342.280833,7563.65794902801,6377.89949644187,6336.42167914053
"782",6387.674167,10166.4573363966,6402.54198168352,6394.04407069429
"783",6390.42,8905.879787224,6366.41287936295,6386.28184104481
"784",6391.873333,6459.74700911136,6391.36891806616,6388.24153171838
"785",6436.965,6365.5926064433,6459.2821605361,6438.65112315344
"786",6437.76,6636.70493292446,6422.5092436373,6430.05091496776
"787",6538.79,9026.53824617572,6575.01145025919,6535.53424738288
"788",6486.251667,6925.79095146361,6495.8226036256,6482.44490578774
"789",6444.97,4290.68260500574,6443.97127816332,6429.19412878693
"790",6399.033333,3145.37020022207,6389.51505049834,6385.95575321726
"791",6378.268333,3615.63207951453,6372.64397638841,6368.21874365943
"792",6408.53,7658.82083287668,6415.67249556941,6405.11652718158
"793",6372.063333,7203.88967858463,6365.74007767865,6368.61737379706
"794",6176.155,2170.87731802915,6107.5370216466,6170.81780923707
"795",5756.77,7897.71896506022,5343.96012364357,5740.93173064546
"796",5596.1925,7996.61239073727,5638.50775918939,5583.66779093427
"797",5558.243333,1485.1488153514,5569.43791276384,5542.11003961719
"798",5572.44,11646.288738822,5592.10412468436,5560.49384491951
"799",5303.9425,7818.72832079534,5127.29048024719,5294.93900264818
"800",4671.97,11978.7121622703,4092.83461845928,4640.37714841369
"801",4491.98,13801.5542221128,4589.81916541136,4454.52692162816
"802",4548.7975,854.940348826553,4649.18990218347,4525.425881362
"803",4309.3375,9925.95618646793,4147.19623125221,4294.4150487936
"804",4352.98,12798.3304696797,4410.26264102021,4337.53430844722
"805",3823.511667,6217.26713613794,3618.1149603441,3796.30343233323
"806",3920.536667,3103.777175487,3855.95822718226,3891.00581861508
"807",3793.35,3243.51650306736,3784.99362428939,3780.45574875743
"808",4103.453846,13731.6010083226,4126.67949206225,4089.98926554467
"809",4263.783333,21129.3538462318,4362.08277892241,4265.93605841407
"810",4278.77,9529.99601423028,4312.75851103118,4276.98920621888
"811",4116.7775,622.057542166984,4085.79954723599,4107.79085054411
"812",4167.546667,4655.67711131949,4147.92159018884,4153.73661528733
"813",4140.6,872.640313449917,4145.83742689763,4134.38864162635
"814",3961.493333,1119.94003323168,3924.2134457786,3948.06996926054
"815",3858.349167,229.624578867879,3809.57961175753,3841.80293189979
"816",3744.98,2549.31724303385,3708.36271993018,3723.96533833494
"817",3405.643333,4879.65787774836,3325.5156099467,3380.85263448426
"818",3435.34,341.563360070871,3309.9700556887,3415.94436183635
"819",3453.66,5302.21042476663,3464.33662078918,3435.31201772455
"820",3523.96,10992.4358014218,3527.11517885998,3522.32293801201
"821",3426.19,8005.12262287328,3454.77779703116,3416.68318799695
"822",3407.28,700.024263027125,3376.18849742643,3397.58670573923
"823",3406.7625,1398.23099655637,3402.22901951827,3402.73266091468
"824",3278.374167,147.656288791249,3282.73568660275,3261.21027590382
"825",3242.42,1546.88276010702,3228.91899953,3228.70249015276
"826",3271.238333,2716.94508511511,3279.24630760398,3268.04103461427
"827",3392.405,7822.20230368396,3438.92060348546,3394.31421619179
"828",3556.54,12374.6834173541,3604.33701077342,3561.4246007097
"829",3808.0425,13858.3455342193,3922.1605009848,3822.0014711071
"830",3982.850833,12384.7783914862,4094.88593758057,3993.24832529837
"831",4135.19,9019.46926167709,4231.92844211999,4150.43504030411
"832",3910.973333,2157.73280666936,3835.5606368441,3903.06996904404
"833",4027.478333,2997.81054798518,4004.26189640461,4018.85114828123
"834",3995.17,47.8898888366648,4012.49954788892,3992.24497016248
"835",3813.88,383.119354970449,3765.36405350682,3799.51410173259
"836",3825.379167,2558.90852867071,3803.32956342522,3803.93039814674
"837",3848.21,1962.22293719589,3854.53497020423,3836.66238708087
"838",3743.905,4344.0369740735,3724.88878296169,3730.8240167937
"839",3912.285833,8473.02278171924,3918.35724733354,3908.22153557255
"840",3770.36,3048.75431408776,3797.12245324372,3762.02644721741
"841",3791.545833,3023.8360815274,3762.28768165119,3773.8653401505
"842",3752.271667,2424.30471024564,3754.39748613748,3737.16116221685
"843",3855.88,4217.54305256455,3853.03048374347,3843.31764190928
"844",3865.7975,8090.96180095149,3891.42347551916,3864.27584107898
"845",3822.626667,3740.15035216018,3822.76241782852,3813.91926825477
"846",3856.62,3348.73053283479,3847.48188646664,3843.40385317932
"847",3920.456667,4016.47192150192,3928.95589898612,3916.24522280575
"848",4036.093333,8438.62466470977,4027.59761378499,4032.39220925942
"849",4032.25,7079.31936764042,3994.76509445412,4028.04785609336
"850",4034.138333,3475.66156863152,4033.48625543072,4028.32551820867
"851",3812.585833,3359.49245030651,3921.34324869217,3795.0090836121
"852",3646.25,6507.50081651669,3654.43968040292,3612.03246779021
"853",3646.345833,1084.61851035593,3624.55570636594,3620.97461448211
"854",3599.841667,3823.22765759072,3601.8471539297,3573.70244334092
"855",3531.96,6354.36138320031,3524.50145601917,3511.74161360408
"856",3656.785,7461.31782927284,3637.86646911446,3649.24576420407
"857",3621.270833,5493.79048971734,3646.61885589893,3613.30659618022
"858",3621.43,5084.21587190464,3618.43754464422,3614.45189028684
"859",3632.395,3484.16514714175,3634.43914564716,3621.49594150122
"860",3690.523333,3562.29651378918,3703.3072149141,3685.63890051208
"861",3703.98,5853.03937986238,3703.90532765442,3699.18193234818
"862",3548.4275,575.461341431077,3500.44191865796,3533.42711303245
"863",3540.02,577.868027392994,3551.03239641076,3517.26822374829
"864",3587.35,2464.65365168516,3600.55944690479,3572.81663102943
"865",3566.4,5415.99411073217,3556.09936751969,3559.33550629064
"866",3586.25,6486.9763356442,3593.40389512913,3575.35500588115
"867",3577.79,3324.63841156591,3573.93561948928,3571.74313689806
"868",3576.3,2933.54124554693,3576.93482862991,3565.30819499821
"869",3554.5,3120.2261213546,3549.96070067389,3543.73822960576
"870",3448.58,380.127628849005,3419.09350926064,3432.66428310329
"871",3421.6,639.005524626575,3442.74717772418,3402.28932646724
"872",3470,3611.27833540345,3472.62336521462,3457.31629261172
"873",3444.81,5171.38996708493,3431.79140870953,3439.53261248846
"874",3475.33,5919.60886377131,3476.52060550638,3466.97217098856
"875",3506.22,4620.9188401897,3494.05220472178,3503.39550327056
"876",3456.02,2630.20636743328,3443.79986210894,3450.07586221421
"877",3452.35,2604.83428168024,3470.78856733991,3447.73308645188
"878",3467.34,2614.35836064705,3468.73812063183,3457.99311359109
"879",3405.7,2331.53507926071,3402.40687743795,3393.51387539665
"880",3394.76,2810.13985158136,3419.49507312871,3379.59385071246
"881",3661.08,8935.14587718032,3641.54506716708,3667.37897403935
"882",3664.38,9600.06180154896,3516.25069255244,3683.30176839086
"883",3686.29,6943.81653877418,3685.26708383292,3690.63555644057
"884",3629.47,264.390797226625,3627.7279685207,3620.84814562963
"885",3632.42,1705.79035425425,3640.96902073608,3619.81974505467
"886",3614.5,2656.84910918607,3614.5403204422,3604.99798045735
"887",3600.31,3158.02057387917,3603.14473813186,3596.459753712
"888",3608.2,4274.52004006655,3610.24885829721,3604.46380228671
"889",3619.55,4090.04636188893,3617.49189723637,3614.57068012711
"890",3670.74,5536.78295736724,3665.23234452379,3677.9081924105
"891",3910.8,10566.4724306448,3923.47440181746,3942.66174470473
"892",3926.53,9327.53286259735,3903.76159462985,3953.6516170477
"893",3987.18,6389.76245008344,3993.00932781805,4005.94038348099
"894",3944.88,1046.94328037131,3944.60890979485,3952.27592633061
"895",3983.48,273.791743461144,3983.53934097277,3987.13697996933
"896",4139.6,7305.43337580059,4155.99244275043,4159.03552042917
"897",3766.89,1652.23420724956,3842.94339434707,3744.46381280642
"898",3848.33,855.95183001183,3845.75962694634,3828.14894606565
"899",3831.45,691.378763136132,3837.78015816803,3823.1446212125
"900",3833.23,5316.70611847663,3832.48921615775,3830.41531902453
"901",3850.08,9369.96838077606,3845.25423723391,3847.28640181348
"902",3834.62,2702.21032750162,3838.89160487987,3835.61355515719
"903",3831.44,3794.72632458576,3832.48639567077,3828.58640243335
"904",3814.58,3076.35073434619,3819.41755107636,3811.10486905869
"905",3730.98,1375.73448641601,3754.33594569533,3719.26443610136
"906",3872.25,5481.33857220809,3829.20635511648,3885.49524118993
"907",3876.85,6643.34202084402,3870.43788172696,3890.43325020583
"908",3886.82,6182.04193881927,3883.71583467747,3891.8488275406
"909",3875.96,3767.21145449688,3878.70196133302,3864.73914803858
"910",3950.56,3115.7709835446,3914.14452182091,3958.50964577842
"911",3928.17,4735.11230784912,3920.76484505249,3933.79714467623
"912",3881.09,2755.97541801563,3915.64456893504,3874.99075371006
"913",3892.51,2443.67323139479,3899.29455038995,3892.86409200866
"914",3877.77,2525.45724253062,3883.10079273375,3864.14152522001
"915",3885.21,4661.95122777231,3883.79100659178,3880.30696056112
"916",3936.5,5797.78623882675,3887.30273261342,3942.34031180112
"917",4015.95,6871.90545794653,3986.96687614067,4029.75482438046
"918",3994.92,5642.94960369937,3988.18458832338,4003.18751066335
"919",3998.77,3471.62040479987,4000.48281851967,3999.64467296363
"920",4029.11,3012.35707112382,4021.82726704181,4032.72952958411
"921",4056.4,4248.9796377817,4047.31238405197,4063.87158780619
"922",3992.34,3607.1398901718,4002.78346562333,3993.26803011014
"923",3999.06,2605.53082801136,4011.08538622557,3996.88958279428
"924",4011.92,3284.67223725663,4007.35760665921,4013.29234539326
"925",3994.11,4120.24533968103,3992.24924899689,3989.00633794927
"926",3935.89,3308.49366392185,3940.9678761877,3925.75960864505
